rollup_key,rollup_scope,rollup_value,institution,country,country_code,role,trainee_category,program_name,lifecycle_code,projected_refresh_date,contract_count,person_count,program_count,expected_advancement_contract_count,expected_completion_contract_count,source_refresh_contract_count,manual_review_contract_count,carry_forward_contract_count,stale_by_refresh_count,fresh_observation_required_count,auto_classifiable_transition_count,dominant_next_refresh_contract,dominant_diff_readiness_status,guardrail_status,stale_information_policy,recommended_operator_action,evidence_json
training_temporal_contract_rollup_f5306f6a132dbcd97f81,program_role,Neurotology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Neurotology Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_986de746995f20835f83,program_role,Nuclear Radiology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Nuclear Radiology Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_d7dae9c1c82e9b99dfb5,program_role,Obstetrics and Gynecology Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Obstetrics and Gynecology Residency,US_GME_RESIDENCY_4Y,2027-08-15,32,32,1,24,8,0,0,0,32,32,32,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 32}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 24, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 8}}"
training_temporal_contract_rollup_e5e4c62572c59ccae6b4,program_role,Oncologic Imaging Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Oncologic Imaging Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_1fa913bfa5ca93348177,program_role,Ophthalmology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Ophthalmology Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,10,10,1,0,0,10,0,0,10,10,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 10}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 10}}"
training_temporal_contract_rollup_c716f663c8eb0c2ad64a,program_role,Ophthalmology Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Ophthalmology Residency,US_GME_RESIDENCY_5Y,2027-08-15,20,20,1,5,0,15,0,0,20,20,5,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 5, ""diff_source_refresh_bound"": 15}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 5, ""retain_only_if_fresh_source_reobserves"": 15}}"
training_temporal_contract_rollup_2caa88f03b840d917d97,program_role,Oral Medicine Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Oral Medicine Residency,US_GME_RESIDENCY_DURATION_UNKNOWN,2027-08-15,8,8,1,0,0,8,0,0,8,8,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 8}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 8}}"
training_temporal_contract_rollup_29196a55ed4ba437f54c,program_role,Orthopedic Surgery Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Orthopedic Surgery Residency,US_GME_RESIDENCY_5Y,2027-08-15,40,40,1,31,7,2,0,0,40,40,38,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 38, ""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 31, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 7, ""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_09170bdafc97a0a1946d,program_role,Otorhinolaryngology Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Otorhinolaryngology Residency,US_GME_RESIDENCY_5Y,2027-08-15,31,31,1,26,5,0,0,0,31,31,31,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 31}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 26, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 5}}"
training_temporal_contract_rollup_b954807fd0bb1b67cdc1,program_role,Pathology - Anatomic and Clinical Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Pathology - Anatomic and Clinical Residency,US_GME_RESIDENCY_DURATION_UNKNOWN,2027-08-15,44,44,1,0,0,0,44,0,44,44,0,do_not_mutate_without_review,diff_review_bound,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_review_bound"": 44}, ""next_refresh_contract_counts"": {""do_not_mutate_without_review"": 44}}"
training_temporal_contract_rollup_6e82d1ed5587a99f33cf,program_role,Penn-CHOP Internal Medicine-Pediatrics Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Penn-CHOP Internal Medicine-Pediatrics Residency,US_GME_RESIDENCY_4Y,2027-08-15,38,25,1,30,7,1,0,0,38,38,37,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 37, ""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 30, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 7, ""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_86b285ddb195dafe4e5f,program_role,Physical Medicine and Rehabilitation Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Physical Medicine and Rehabilitation Residency,US_GME_RESIDENCY_4Y,2027-08-15,22,22,1,16,3,3,0,0,22,22,19,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 19, ""diff_source_refresh_bound"": 3}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 16, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 3, ""retain_only_if_fresh_source_reobserves"": 3}}"
training_temporal_contract_rollup_a7287703e8935f8609a1,program_role,Plastic Surgery Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Plastic Surgery Residency,US_GME_RESIDENCY_6Y,2027-08-15,22,22,1,17,3,2,0,0,22,22,20,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 20, ""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 17, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 3, ""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_af07dda3449a5decfb5e,program_role,Podiatric Surgery Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Podiatric Surgery Residency,US_GME_RESIDENCY_4Y,2027-08-15,16,16,1,12,4,0,0,0,16,16,16,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 16}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 12, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 4}}"
training_temporal_contract_rollup_5c6df76266157a163023,program_role,Pulmonary and Critical Care Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Pulmonary and Critical Care Fellowship,US_GME_FELLOWSHIP_3Y,2027-08-15,34,34,1,16,9,3,6,0,34,34,25,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 25, ""diff_review_bound"": 6, ""diff_source_refresh_bound"": 3}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 16, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 9, ""do_not_mutate_without_review"": 6, ""retain_only_if_fresh_source_reobserves"": 3}}"
training_temporal_contract_rollup_63b7fe09400f886ef5a0,program_role,Radiation Oncology Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Radiation Oncology Residency,US_GME_RESIDENCY_5Y,2027-08-15,17,17,1,0,0,17,0,0,17,17,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 17}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 17}}"
training_temporal_contract_rollup_96146edafb7904c243a7,program_role,Reproductive Endocrinology and Infertility Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Reproductive Endocrinology and Infertility Fellowship,US_GME_FELLOWSHIP_2Y,2027-08-15,6,6,1,2,2,0,2,0,6,6,4,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 4, ""diff_review_bound"": 2}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 2, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 2, ""do_not_mutate_without_review"": 2}}"
training_temporal_contract_rollup_d9a140128c71df835023,program_role,Rheumatology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Rheumatology Fellowship,US_GME_FELLOWSHIP_2Y,2027-08-15,15,15,1,5,5,4,1,0,15,15,10,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 10, ""diff_review_bound"": 1, ""diff_source_refresh_bound"": 4}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 5, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 5, ""do_not_mutate_without_review"": 1, ""retain_only_if_fresh_source_reobserves"": 4}}"
training_temporal_contract_rollup_a774ae6afb3fea32883a,program_role,Rhinology and Skull Base Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Rhinology and Skull Base Surgery Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_97b3e5762dad4aadcaa1,program_role,Shoulder and Elbow Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Shoulder and Elbow Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_9cc83c8378614ab02676,program_role,Sleep Medicine Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Sleep Medicine Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,7,7,1,0,0,7,0,0,7,7,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 7}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 7}}"
training_temporal_contract_rollup_5e82ab9acb90656e9e67,program_role,Sleep Medicine and Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Sleep Medicine and Surgery Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_5e6086d449336ffda7bf,program_role,Soft Tissue/Bone Pathology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Soft Tissue/Bone Pathology Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_e43dc8d03dba9c8c2443,program_role,Spine Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Spine Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_6bb04286f1ec4502c86f,program_role,Sports Medicine Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Sports Medicine Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,2,2,1,0,0,2,0,0,2,2,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 2}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 2}}"
training_temporal_contract_rollup_b29c0cf0e83850a07ff9,program_role,Surgical Pathology Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Surgical Pathology Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,6,6,1,0,0,6,0,0,6,6,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 6}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 6}}"
training_temporal_contract_rollup_c2fe22f8e8fd3950382d,program_role,Thoracic Surgery - Thoracic Track Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Thoracic Surgery - Thoracic Track Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_2dde19d3ebc0ca96aacf,program_role,Thoracic Surgery Fellowship - Cardiac Track::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Thoracic Surgery Fellowship - Cardiac Track,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,4,4,1,0,0,4,0,0,4,4,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 4}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 4}}"
training_temporal_contract_rollup_ead62b5d802c47b9461b,program_role,Transfusion Medicine/Blood Bank Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Transfusion Medicine/Blood Bank Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,1,1,1,0,0,1,0,0,1,1,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_76a5b965536cd4063a24,program_role,Transplant Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Transplant Surgery Fellowship,US_GME_FELLOWSHIP_1Y,2027-08-15,3,3,1,0,0,3,0,0,3,3,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 3}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 3}}"
training_temporal_contract_rollup_a366f93d05a29d081d1a,program_role,Trauma and Surgical Critical Care Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Trauma and Surgical Critical Care Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,12,12,1,0,0,12,0,0,12,12,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 12}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 12}}"
training_temporal_contract_rollup_b40151f1322fb04b8274,program_role,Urogynecology and Reconstructive Pelvic Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Urogynecology and Reconstructive Pelvic Surgery Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,4,4,1,0,0,4,0,0,4,4,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 4}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 4}}"
training_temporal_contract_rollup_d3d0d2d09ddaedaa4827,program_role,Urology Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Urology Residency,US_GME_RESIDENCY_5Y,2027-08-15,22,22,1,17,4,1,0,0,22,22,21,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 21, ""diff_source_refresh_bound"": 1}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 17, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 4, ""retain_only_if_fresh_source_reobserves"": 1}}"
training_temporal_contract_rollup_777e1b78c4fc7a142699,program_role,Vascular Surgery Fellowship::fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,Vascular Surgery Fellowship,US_GME_FELLOWSHIP_DURATION_UNKNOWN,2027-08-15,4,4,1,0,0,4,0,0,4,4,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 4}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 4}}"
training_temporal_contract_rollup_7df417325ba3c8c92b1a,program_role,Vascular Surgery Integrated Residency::resident,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,resident,resident,Vascular Surgery Integrated Residency,US_GME_RESIDENCY_5Y,2027-08-15,9,9,1,8,1,0,0,0,9,9,9,advance_only_if_fresh_expected_stage_observed,diff_expected_change_classifiable,deterministic_with_fresh_evidence,completion_absence_is_classifiable_after_stale_after_with_fresh_refresh,reconcile_expected_advancements_and_completion_absences,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 9}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 8, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 1}}"
training_temporal_contract_rollup_458d86df607527a92ecc,role,fellow,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,fellow,fellow,,US_GME_FELLOWSHIP_3Y,2027-08-15,391,385,66,100,61,192,25,13,378,378,161,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,review_bound,do_not_auto_mutate_rows_in_this_scope_until_review_queue_is_resolved,resolve_review_bound_lifecycle_or_source_labels,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_expected_change_classifiable"": 161, ""diff_no_change_expected"": 13, ""diff_review_bound"": 25, ""diff_source_refresh_bound"": 192}, ""next_refresh_contract_counts"": {""advance_only_if_fresh_expected_stage_observed"": 100, ""complete_or_alumni_only_if_absent_after_stale_or_endpoint_observed"": 61, ""do_not_mutate_without_review"": 25, ""retain_only_if_fresh_source_reobserves"": 192, ""retain_until_fresh_source_contradiction"": 13}}"
training_temporal_contract_rollup_60d98161f429d7984343,role,medical_student,University of Pennsylvania Health System / Perelman School of Medicine,United States,US,medical_student,medical_student,,US_MD_PHD_MSTP_VARIABLE,2027-08-15,225,225,1,0,0,225,0,0,225,225,0,retain_only_if_fresh_source_reobserves,diff_source_refresh_bound,source_refresh_bound,do_not_carry_forward_stale_rows_without_fresh_source_observations,refresh_sources_before_next_diff,"{""derived_from"": [""training_temporal_contracts""], ""diff_readiness_status_counts"": {""diff_source_refresh_bound"": 225}, ""next_refresh_contract_counts"": {""retain_only_if_fresh_source_reobserves"": 225}}"
