query_key,event_group_key,display_name,normalized_name,query_kind,query,query_url
attending_history_query_timothy-buckey-historical-penn-training-timothy-buckey-unive_8a1d595f167a,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,historical_penn_training,"""timothy buckey"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22timothy+buckey%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_timothy-buckey-historical-penn-training-timothy-buckey-university-of-pen_8a1d595f167a,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,historical_penn_training,"""timothy buckey"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22timothy+buckey%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_timothy-buckey-historical-penn-training-timothy-buckey-university-of-pen_e415e0bf3eed,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,historical_penn_training,"""timothy buckey"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22timothy+buckey%22+%22University+of+Pennsylvania%22+residency
attending_history_query_timothy-buckey-historical-roster-or-alumni-timothy-buckey-md-mbe-penn-cl_93fcfcb568fd,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,historical_roster_or_alumni,"""Timothy Buckey, MD, MBE"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Timothy+Buckey%2C+MD%2C+MBE%22+Penn+%22class+of%22+resident+fellow
attending_history_query_timothy-buckey-historical-roster-or-alumni-timothy-buckey-md_e46eec384c83,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,historical_roster_or_alumni,"""Timothy Buckey, MD, MBE"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Timothy+Buckey%2C+MD%2C+MBE%22+Penn+alumni+fellow+resident
attending_history_query_timothy-buckey-historical-roster-or-alumni-timothy-buckey-md-mbe-penn-al_e46eec384c83,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,historical_roster_or_alumni,"""Timothy Buckey, MD, MBE"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Timothy+Buckey%2C+MD%2C+MBE%22+Penn+alumni+fellow+resident
attending_history_query_timothy-buckey-official-penn-profile-site-pennmedicine-org-t_779286b1c030,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,official_penn_profile,"site:pennmedicine.org ""Timothy Buckey, MD, MBE""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Timothy+Buckey%2C+MD%2C+MBE%22
attending_history_query_timothy-buckey-official-penn-profile-site-pennmedicine-org-timothy-bucke_779286b1c030,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,official_penn_profile,"site:pennmedicine.org ""Timothy Buckey, MD, MBE""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Timothy+Buckey%2C+MD%2C+MBE%22
attending_history_query_timothy-buckey-official-penn-profile-site-pennmedicine-org-t_2f63ff788953,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,official_penn_profile,"site:pennmedicine.org ""timothy buckey""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22timothy+buckey%22
attending_history_query_timothy-buckey-official-penn-profile-site-pennmedicine-org-timothy-bucke_2f63ff788953,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,official_penn_profile,"site:pennmedicine.org ""timothy buckey""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22timothy+buckey%22
attending_history_query_timothy-buckey-upenn-profile-or-cv-site-med-upenn-edu-timothy-buckey-md-_b732892fcb89,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,upenn_profile_or_cv,"site:med.upenn.edu ""Timothy Buckey, MD, MBE"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Timothy+Buckey%2C+MD%2C+MBE%22+CV+OR+%22curriculum+vitae%22
attending_history_query_timothy-buckey-upenn-profile-or-cv-site-upenn-edu-timothy-bu_50ce2c712e04,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,upenn_profile_or_cv,"site:upenn.edu ""Timothy Buckey, MD, MBE"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Timothy+Buckey%2C+MD%2C+MBE%22+fellowship+OR+residency
attending_history_query_timothy-buckey-upenn-profile-or-cv-site-upenn-edu-timothy-buckey-md-mbe-_50ce2c712e04,timothy buckey,"Timothy Buckey, MD, MBE",timothy buckey,upenn_profile_or_cv,"site:upenn.edu ""Timothy Buckey, MD, MBE"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Timothy+Buckey%2C+MD%2C+MBE%22+fellowship+OR+residency
attending_history_query_tracy-s-d-entremont-historical-penn-training-tracy-s-d-entremont-md-hosp_60e62dfebd57,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_penn_training,"""Tracy S. d’Entremont, MD"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Tracy+S.+d%E2%80%99Entremont%2C+MD%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_tracy-s-d-entremont-historical-penn-training-tracy-s-d-entremont-md-penn_921f39a3824b,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_penn_training,"""Tracy S. d’Entremont, MD"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Tracy+S.+d%E2%80%99Entremont%2C+MD%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_tracy-s-d-entremont-historical-penn-training-tracy-s-d-entremont-md-penn_0c85ca2f0a76,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_penn_training,"""Tracy S. d’Entremont, MD"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Tracy+S.+d%E2%80%99Entremont%2C+MD%22+%22Penn%22+fellowship
attending_history_query_tracy-s-d-entremont-historical-penn-training-tracy-s-d-entremont-md-univ_56d21bf6e239,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_penn_training,"""Tracy S. d’Entremont, MD"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Tracy+S.+d%E2%80%99Entremont%2C+MD%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_tracy-s-d-entremont-historical-penn-training-tracy-s-d-entremont-hospita_b796d5891bd6,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_penn_training,"""tracy s d entremont"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22tracy+s+d+entremont%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_tracy-s-d-entremont-historical-penn-training-tracy-s-d-entremont-penn-fe_9fa20a66c6dc,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_penn_training,"""tracy s d entremont"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22tracy+s+d+entremont%22+%22Penn%22+fellowship
attending_history_query_tracy-s-d-entremont-historical-penn-training-tracy-s-d-entremont-univers_fad0eda644c8,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_penn_training,"""tracy s d entremont"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22tracy+s+d+entremont%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_tracy-s-d-entremont-historical-penn-training-tracy-s-d-entremont-univers_127f7384a982,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_penn_training,"""tracy s d entremont"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22tracy+s+d+entremont%22+%22University+of+Pennsylvania%22+residency
attending_history_query_tracy-s-d-entremont-historical-roster-or-alumni-tracy-s-d-entremont-md-p_812f2990b23a,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_roster_or_alumni,"""Tracy S. d’Entremont, MD"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Tracy+S.+d%E2%80%99Entremont%2C+MD%22+Penn+%22class+of%22+resident+fellow
attending_history_query_tracy-s-d-entremont-historical-roster-or-alumni-tracy-s-d-entremont-md-p_4c1278c0b59a,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,historical_roster_or_alumni,"""Tracy S. d’Entremont, MD"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Tracy+S.+d%E2%80%99Entremont%2C+MD%22+Penn+alumni+fellow+resident
attending_history_query_tracy-s-d-entremont-official-penn-profile-site-pennmedicine-org-tracy-s-_fff673ec1ba5,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,official_penn_profile,"site:pennmedicine.org ""Tracy S. d’Entremont, MD""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Tracy+S.+d%E2%80%99Entremont%2C+MD%22
attending_history_query_tracy-s-d-entremont-official-penn-profile-site-pennmedicine-org-tracy-s-_2c1ae9d36c72,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,official_penn_profile,"site:pennmedicine.org ""tracy s d entremont""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22tracy+s+d+entremont%22
attending_history_query_tracy-s-d-entremont-upenn-profile-or-cv-site-med-upenn-edu-tracy-s-d-ent_4830476ebbe9,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,upenn_profile_or_cv,"site:med.upenn.edu ""Tracy S. d’Entremont, MD"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Tracy+S.+d%E2%80%99Entremont%2C+MD%22+CV+OR+%22curriculum+vitae%22
attending_history_query_tracy-s-d-entremont-upenn-profile-or-cv-site-upenn-edu-tracy-s-d-entremo_531e8df9e692,tracy s d entremont,"Tracy S. d’Entremont, MD",tracy s d entremont,upenn_profile_or_cv,"site:upenn.edu ""Tracy S. d’Entremont, MD"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Tracy+S.+d%E2%80%99Entremont%2C+MD%22+fellowship+OR+residency
attending_history_query_vincent-j-vanston-historical-penn-training-vincent-j-vanston-md-faahpm-h_ccd6c8d1a626,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_penn_training,"""Vincent J. Vanston, MD, FAAHPM"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Vincent+J.+Vanston%2C+MD%2C+FAAHPM%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_vincent-j-vanston-historical-penn-training-vincent-j-vanston-md-faahpm-p_baf2417bb9b1,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_penn_training,"""Vincent J. Vanston, MD, FAAHPM"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Vincent+J.+Vanston%2C+MD%2C+FAAHPM%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_vincent-j-vanston-historical-penn-training-vincent-j-vanston-md-faahpm-p_ad3b253f34f1,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_penn_training,"""Vincent J. Vanston, MD, FAAHPM"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Vincent+J.+Vanston%2C+MD%2C+FAAHPM%22+%22Penn%22+fellowship
attending_history_query_vincent-j-vanston-historical-penn-training-vincent-j-vanston-md-faahpm-u_1e9447a1b94a,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_penn_training,"""Vincent J. Vanston, MD, FAAHPM"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Vincent+J.+Vanston%2C+MD%2C+FAAHPM%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_vincent-j-vanston-historical-penn-training-vincent-j-vanston-hospital-of_91cf138a5111,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_penn_training,"""vincent j vanston"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22vincent+j+vanston%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_vincent-j-vanston-historical-penn-training-vincent-j-vanston-penn-fellow_9a54c5ab2aad,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_penn_training,"""vincent j vanston"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22vincent+j+vanston%22+%22Penn%22+fellowship
attending_history_query_vincent-j-vanston-historical-penn-training-vincent-j-vanston-university-_2d7f17ab6377,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_penn_training,"""vincent j vanston"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22vincent+j+vanston%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_vincent-j-vanston-historical-penn-training-vincent-j-vanston-university-_f7a3309fea1e,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_penn_training,"""vincent j vanston"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22vincent+j+vanston%22+%22University+of+Pennsylvania%22+residency
attending_history_query_vincent-j-vanston-historical-roster-or-alumni-vincent-j-vanston-md-faahp_4df6734468b0,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_roster_or_alumni,"""Vincent J. Vanston, MD, FAAHPM"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Vincent+J.+Vanston%2C+MD%2C+FAAHPM%22+Penn+%22class+of%22+resident+fellow
attending_history_query_vincent-j-vanston-historical-roster-or-alumni-vincent-j-vanston-md-faahp_91a28545eee9,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,historical_roster_or_alumni,"""Vincent J. Vanston, MD, FAAHPM"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Vincent+J.+Vanston%2C+MD%2C+FAAHPM%22+Penn+alumni+fellow+resident
attending_history_query_vincent-j-vanston-official-penn-profile-site-pennmedicine-org-vincent-j-_8b04e392d6d4,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,official_penn_profile,"site:pennmedicine.org ""Vincent J. Vanston, MD, FAAHPM""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Vincent+J.+Vanston%2C+MD%2C+FAAHPM%22
attending_history_query_vincent-j-vanston-official-penn-profile-site-pennmedicine-org-vincent-j-_feb0d67b02d6,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,official_penn_profile,"site:pennmedicine.org ""vincent j vanston""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22vincent+j+vanston%22
attending_history_query_vincent-j-vanston-upenn-profile-or-cv-site-med-upenn-edu-vincent-j-vanst_ba897f4ebc9b,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,upenn_profile_or_cv,"site:med.upenn.edu ""Vincent J. Vanston, MD, FAAHPM"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Vincent+J.+Vanston%2C+MD%2C+FAAHPM%22+CV+OR+%22curriculum+vitae%22
attending_history_query_vincent-j-vanston-upenn-profile-or-cv-site-upenn-edu-vincent-j-vanston-m_2fdb9aca8f94,vincent j vanston,"Vincent J. Vanston, MD, FAAHPM",vincent j vanston,upenn_profile_or_cv,"site:upenn.edu ""Vincent J. Vanston, MD, FAAHPM"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Vincent+J.+Vanston%2C+MD%2C+FAAHPM%22+fellowship+OR+residency
attending_history_query_yehoda-m-martei-historical-penn-training-yehoda-m-martei-md-msce-hospita_22cad1e8311c,yehoda m martei,"Yehoda M. Martei, MD, MSCE",yehoda m martei,historical_penn_training,"""Yehoda M. Martei, MD, MSCE"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Yehoda+M.+Martei%2C+MD%2C+MSCE%22+%22Hospital+of+the+University+of+Pennsylvania%22
