parser_output_key,source_approval_packet_key,program_key,program_name,fetch_url,output_kind,parser_family,parser_status,candidate_index,candidate_fingerprint_sha256,candidate_label_sha256,candidate_label_token_count,candidate_label_char_count,candidate_source_kind,candidate_href_sha256,candidate_href_domain,candidate_href_path_bucket,content_sha256,visible_text_sha256,scope_metadata_status,recourse_status,accepted_person_row,person_ingestion_allowed,denominator_closure_allowed,evidence_json,mutation_policy,generated_at
vanderbilt_candidate_only_parser_output_a3d6886c2b34f55d856a,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,7,2a9885452835f744da80da1cf92cedf130f0076263048de02b1b21025784f634,0b43eb57ec28aece23a456e304052717b425ad71c0e3d8894b427e77a2159d5c,4,31,profile_anchor,a1b27a8cf6cd4a63ea3c6116ca6be10840750948be1831e3bd11929ac22c8964,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_9489725526eca9c4af5b,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,8,818d1c07f1e9a2b517d192cd828ed7e888db200c255487d9b5e551a8a0a40f71,1ceab6088613289a622db349e7d5c4551a56456921961989eb900dfcab3c55a9,3,15,profile_anchor,1d96ac61130fcd4168ccca04408fe4204d68176255ede54cb0c1371292176631,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_a78ff593fb7b3fa2b4e7,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,9,41d781b58f51a69a684dd5d3862d8a2871f439a0393f3c587444503f8a1c070f,21dd748b948c0a6671b11036ce254d9e904596ad837145b5926b6019a2ea94ef,3,13,profile_anchor,a18b7d9fa2edd346a8ab73944ccbb55cf68d24ab8b975f67bf4c8d3cf08e8eed,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_aa371b68c51d957db847,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,10,ff317dacabd25e83d566fb0e15a48a48844ae7729fc6cb9dc2e596d5ebeea972,8e4d916da06b1dc4e63da55099ca594652a2cac065a3aa4898cee03a1a9bb004,3,15,profile_anchor,532cc5d795b1db88478b4ab15990e402539c7d061e981e79e6dfaa461f354db1,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_770f1a15cdac9e0d4437,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,11,6ffdce9e174790da12f3a76116d7f33bd89886afda41b5b9c260c0f6b468a42d,0c96fb5dad8ebb58aad0e6732b1b4a7800a5088bf46c38e93e581a36e94742ad,3,15,profile_anchor,2b710a33859ad317b4eee6294e62ca735441c171c1742f49c210118036b12541,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_93598bf66db98942e41a,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,12,12654106817980d1a4b5b007ce3aacbcbc1665da5f187ffcda03679a35bb38f2,9594bf65ff04b8617d416cca308622484076ad99cf09b868e7317e3f9c50f500,3,16,profile_anchor,c33766079f60f96d4ddd0aaef6ac81baae425c1e3e7da7ab78e168931cf1ecca,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_f02f422ddd2f9eda24b1,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,13,9c0529ab2d187f93555e11345e86c17937665176e36aa71a58a0e285f04ff334,c95361224f362040c352df0fb8f2ad27025ad7db743c8a19648c35c1eb2ae41a,3,18,profile_anchor,8bf3add9704bd4a71f7d8d0286b551f95e1714a9adae1b4a984572023cd58d73,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_397bcb2f7f523ba57835,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,14,b0cbf241076da09e662962f95e3b07122d3ce7b3bc9a31d9b0a9ab651f5168b6,7300f33a481db1fe6361d225bf2ff12dd340b8e0c794f5925216fc08999cff7f,3,15,profile_anchor,7b4d26b587d0f9124fb02536499b2544975cb70fe1b3f996aee8d10442aac423,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_f17652f2ae560b9b39ea,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,15,f5f3a1ae20b165a2513a7ccde1a0cbbd7fc0652f1a18e775069edf61e86f255f,8f3445034881702fb9911222a1396638f2b193015d71f1cc9643a7178dabc02f,4,19,profile_anchor,1e61e701b4174bd7825b2603133ed49d98b338fd97fc1263d1206095c54c7257,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_666e3e30f8caddb4bfae,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,16,ca66d24307fc9678fc52cb1c9a948a6d1be7b0d3c33e78e2762f4d2d4c3bd6a0,6a8ec9676b0a54c411d41ee08746728103a80795e1c07a67d265ba9d8bc67fb3,3,18,profile_anchor,eb6b906b363f041eefbfeeb2a716ce530e9248f6de9eeb8c598dc97e74f5d320,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_209ca0352f637d09e2d5,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,17,a55af2f5cf933f14af3dbf1a037c4c6875d61c5526f528bd1b7dfe9c092743cc,60331e61f5700cf3050d25bf910c01155001ebb03e196a6e6459ff400223d54c,4,22,profile_anchor,ff946fcdef7e8002eadce488752157c7bc870ac1eb045e4e1a8eba12f5393019,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_af0c0fabd487a8227f8e,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,18,5ef0669227bd5495e42ff8db468e9a366ff3640338da588ef4d3dbec3df93498,3ea30fb8fc2085a416c023eaa7aaeb0dc94b5c1547f395d8af7b971e1aa70757,3,17,profile_anchor,fbff41f6d9525b03c279b8e96e0b1825901dbe57bf17c99a03fa85228300d742,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_2af0e7c46d2e12296de9,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,19,a031160caf7605442e66e8d635fc61c1092c9e60ae4ac410d35c7903bb86f6c0,e7b682515bd6e2f32d3aed3523c4d194886ed50786365c2facd5e7df2d5d96b7,3,16,profile_anchor,e4b304313781ef95be35615f9bf4e701151b1e318d60ff78f25b9133ced1fc78,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_c17876666c285fefdd96,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,20,c28620c7f44d631e0a89fe47ddb4736f493cd77e98593229b4e83f7310e9a11d,ebae63f98417377bb09c917e8c2eff34de17d5d507c2d19a4f42d5f84766fb8b,2,17,profile_anchor,0b952e6be84848cd73d0086c1094982ad52e8ca0e1442947d550c0640548d490,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_0d12b36ef2e0353fc4ff,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,21,fc6a8e07b6314bfdc63abf1bcb7ff28a90ba5f6f889ad75558b1bc6748a1dbfc,b809ee384d399e6329229167e947b4c25eb9e72f7c21a8c9ba453bb98299e14f,3,25,profile_anchor,11f13d1c1684bec3cde81746f74435d9155314faa6ee21eb47c57a02fca39b3a,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_d314ae22fea2bc3c9f5b,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,22,ce310554bf8ada9e68a21925386dcd29dd08573a0d3cc2fe962bb3c4febffda3,996eeea2f888233568190bea0a809c3e9786d8995ddd2263887f6ffde9c70b71,4,30,profile_anchor,14615135f53095ee16d21a1acdfdaaab8c4bfc5108fe6b88ed4fedbe706b0d5c,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_48beb1feb2361cc61cf1,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,23,d7cf137d5f3664fa5f106dd9ef03eae776cf1ee7e9db93c58033769b2e370bd2,f97aec3e91241aec55b55452a3b2c81f6b300fb70c4026d704a81b23c3097c29,3,16,profile_anchor,58d4d0575548ab8f77c186f506d4bf750f0312d3de7ba7316125d0f31f9ef9f0,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_36295fd343ae532ce114,vanderbilt_parser_scope_implementation_approval_122031e82922cbb38b7d,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,https://pediatrics.vumc.org/person/pgy-1,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,24,8f779bda63f49436895dbfd0e4594a3e0f59da84e85f737b43cdb482782a19b3,5a4e4c64ef99301702351aa252303bc51bf6110e2a09ed5abca2867fda16affc,3,16,profile_anchor,488ad60149c63f2307fb118f1673753a73260844e906d446a4b6b025c9a50046,pediatrics.vumc.org,person_path,468f9abea7076cf3b7c883beb14c867c2333e3cadb4572cbc723b1904e1767fb,ba21b19989b4f3037f3fb16bd2c4eed613a72bbd2fc5a03f20ce2f812c183102,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
